time_s,class__enterprise,class__freemium,class__premium,replica_0,replica_0__enterprise,replica_0__freemium,replica_0__premium,replica_1,replica_1__enterprise,replica_1__freemium,replica_1__premium,replica_2,replica_2__enterprise,replica_2__freemium,replica_2__premium,replica_3,replica_3__enterprise,replica_3__freemium,replica_3__premium,replica_4,replica_4__enterprise,replica_4__freemium,replica_4__premium,replica_5,replica_5__enterprise,replica_5__freemium,replica_5__premium,replica_6,replica_6__enterprise,replica_6__freemium,replica_6__premium,replica_7,replica_7__enterprise,replica_7__freemium,replica_7__premium,total
158.41358,23,31,18,8,2,3,3,9,2,6,1,8,3,4,1,9,3,3,3,10,5,1,4,11,2,3,6,9,3,6,0,8,3,5,0,72
158.657762,24,31,18,8,2,3,3,9,2,6,1,8,3,4,1,9,3,3,3,10,5,1,4,11,2,3,6,9,3,6,0,9,4,5,0,73
158.776696,24,31,17,8,2,3,3,9,2,6,1,8,3,4,1,9,3,3,3,10,5,1,4,10,2,3,5,9,3,6,0,9,4,5,0,72
158.942378,24,31,18,9,2,3,4,9,2,6,1,8,3,4,1,9,3,3,3,10,5,1,4,10,2,3,5,9,3,6,0,9,4,5,0,73
159.245184,24,31,19,9,2,3,4,10,2,6,2,8,3,4,1,9,3,3,3,10,5,1,4,10,2,3,5,9,3,6,0,9,4,5,0,74
159.518607,25,31,19,9,2,3,4,10,2,6,2,9,4,4,1,9,3,3,3,10,5,1,4,10,2,3,5,9,3,6,0,9,4,5,0,75
159.5522,24,31,19,9,2,3,4,10,2,6,2,9,4,4,1,9,3,3,3,9,4,1,4,10,2,3,5,9,3,6,0,9,4,5,0,74
159.608497,23,31,19,9,2,3,4,9,1,6,2,9,4,4,1,9,3,3,3,9,4,1,4,10,2,3,5,9,3,6,0,9,4,5,0,73
159.646471,22,31,19,8,1,3,4,9,1,6,2,9,4,4,1,9,3,3,3,9,4,1,4,10,2,3,5,9,3,6,0,9,4,5,0,72
160.360871,21,31,19,8,1,3,4,9,1,6,2,9,4,4,1,9,3,3,3,9,4,1,4,9,1,3,5,9,3,6,0,9,4,5,0,71
160.40118,21,31,20,8,1,3,4,9,1,6,2,9,4,4,1,10,3,3,4,9,4,1,4,9,1,3,5,9,3,6,0,9,4,5,0,72
160.469491,22,31,20,8,1,3,4,9,1,6,2,9,4,4,1,10,3,3,4,10,5,1,4,9,1,3,5,9,3,6,0,9,4,5,0,73
160.535971,23,31,20,8,1,3,4,9,1,6,2,9,4,4,1,10,3,3,4,10,5,1,4,10,2,3,5,9,3,6,0,9,4,5,0,74
160.627149,22,31,20,8,1,3,4,9,1,6,2,9,4,4,1,10,3,3,4,10,5,1,4,10,2,3,5,8,2,6,0,9,4,5,0,73
160.728256,22,32,20,8,1,3,4,9,1,6,2,9,4,4,1,10,3,3,4,10,5,1,4,10,2,3,5,9,2,7,0,9,4,5,0,74
160.824228,23,32,20,8,1,3,4,9,1,6,2,9,4,4,1,10,3,3,4,10,5,1,4,10,2,3,5,9,2,7,0,10,5,5,0,75
161.231615,23,32,21,9,1,3,5,9,1,6,2,9,4,4,1,10,3,3,4,10,5,1,4,10,2,3,5,9,2,7,0,10,5,5,0,76
161.490377,22,32,21,9,1,3,5,9,1,6,2,9,4,4,1,10,3,3,4,10,5,1,4,10,2,3,5,8,1,7,0,10,5,5,0,75
161.759366,22,31,21,9,1,3,5,9,1,6,2,9,4,4,1,10,3,3,4,10,5,1,4,10,2,3,5,8,1,7,0,9,5,4,0,74
162.070466,22,30,21,9,1,3,5,8,1,5,2,9,4,4,1,10,3,3,4,10,5,1,4,10,2,3,5,8,1,7,0,9,5,4,0,73
162.080387,22,29,21,9,1,3,5,8,1,5,2,9,4,4,1,10,3,3,4,10,5,1,4,9,2,2,5,8,1,7,0,9,5,4,0,72
162.503581,21,29,21,9,1,3,5,8,1,5,2,9,4,4,1,10,3,3,4,10,5,1,4,9,2,2,5,8,1,7,0,8,4,4,0,71
162.514588,22,29,21,9,1,3,5,9,2,5,2,9,4,4,1,10,3,3,4,10,5,1,4,9,2,2,5,8,1,7,0,8,4,4,0,72
162.984711,22,29,22,9,1,3,5,9,2,5,2,10,4,4,2,10,3,3,4,10,5,1,4,9,2,2,5,8,1,7,0,8,4,4,0,73
162.989313,22,29,23,9,1,3,5,9,2,5,2,10,4,4,2,11,3,3,5,10,5,1,4,9,2,2,5,8,1,7,0,8,4,4,0,74
163.187862,22,30,23,9,1,3,5,9,2,5,2,10,4,4,2,11,3,3,5,11,5,2,4,9,2,2,5,8,1,7,0,8,4,4,0,75
163.252549,22,30,24,9,1,3,5,9,2,5,2,10,4,4,2,11,3,3,5,11,5,2,4,10,2,2,6,8,1,7,0,8,4,4,0,76
163.486016,22,29,24,9,1,3,5,8,2,4,2,10,4,4,2,11,3,3,5,11,5,2,4,10,2,2,6,8,1,7,0,8,4,4,0,75
163.528609,22,28,24,9,1,3,5,8,2,4,2,10,4,4,2,11,3,3,5,11,5,2,4,10,2,2,6,8,1,7,0,7,4,3,0,74
163.788695,21,28,24,9,1,3,5,8,2,4,2,9,3,4,2,11,3,3,5,11,5,2,4,10,2,2,6,8,1,7,0,7,4,3,0,73
163.918054,21,29,24,9,1,3,5,8,2,4,2,9,3,4,2,11,3,3,5,11,5,2,4,10,2,2,6,9,1,8,0,7,4,3,0,74
164.039815,22,29,24,9,1,3,5,8,2,4,2,9,3,4,2,11,3,3,5,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,75
164.118841,22,29,23,9,1,3,5,8,2,4,2,9,3,4,2,10,3,3,4,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,74
164.430275,22,29,22,8,1,3,4,8,2,4,2,9,3,4,2,10,3,3,4,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,73
164.434438,22,29,23,9,1,3,5,8,2,4,2,9,3,4,2,10,3,3,4,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,74
164.567651,23,29,23,9,1,3,5,9,3,4,2,9,3,4,2,10,3,3,4,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,75
164.718743,23,29,22,8,1,3,4,9,3,4,2,9,3,4,2,10,3,3,4,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,74
164.944902,23,30,22,8,1,3,4,9,3,4,2,10,3,5,2,10,3,3,4,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,75
164.988702,23,29,22,8,1,3,4,9,3,4,2,9,3,4,2,10,3,3,4,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,74
165.283409,23,30,22,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,11,5,2,4,10,2,2,6,9,1,8,0,8,5,3,0,75
165.569997,22,30,22,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,11,5,2,4,10,2,2,6,8,0,8,0,8,5,3,0,74
165.647047,22,30,23,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,12,5,2,5,10,2,2,6,8,0,8,0,8,5,3,0,75
165.659419,23,30,23,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,12,5,2,5,11,3,2,6,8,0,8,0,8,5,3,0,76
165.673071,22,30,23,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,11,4,2,5,11,3,2,6,8,0,8,0,8,5,3,0,75
165.690543,22,31,23,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,11,4,2,5,11,3,2,6,9,0,9,0,8,5,3,0,76
165.70306,22,30,23,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,11,4,2,5,10,3,1,6,9,0,9,0,8,5,3,0,75
165.82547,22,30,24,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,11,4,2,5,10,3,1,6,9,0,9,0,9,5,3,1,76
166.078803,22,30,23,8,1,3,4,9,3,4,2,9,3,4,2,11,3,4,4,10,4,2,4,10,3,1,6,9,0,9,0,9,5,3,1,75
166.102656,22,31,23,9,1,4,4,9,3,4,2,9,3,4,2,11,3,4,4,10,4,2,4,10,3,1,6,9,0,9,0,9,5,3,1,76
166.272565,22,30,23,9,1,4,4,9,3,4,2,9,3,4,2,11,3,4,4,10,4,2,4,9,3,0,6,9,0,9,0,9,5,3,1,75
166.44646,22,30,24,9,1,4,4,10,3,4,3,9,3,4,2,11,3,4,4,10,4,2,4,9,3,0,6,9,0,9,0,9,5,3,1,76
166.587371,22,30,23,9,1,4,4,10,3,4,3,9,3,4,2,11,3,4,4,9,4,2,3,9,3,0,6,9,0,9,0,9,5,3,1,75
166.7056,22,31,23,9,1,4,4,10,3,4,3,10,3,5,2,11,3,4,4,9,4,2,3,9,3,0,6,9,0,9,0,9,5,3,1,76
166.820482,22,30,23,9,1,4,4,10,3,4,3,10,3,5,2,11,3,4,4,9,4,2,3,9,3,0,6,8,0,8,0,9,5,3,1,75
166.908047,23,30,23,9,1,4,4,10,3,4,3,10,3,5,2,12,4,4,4,9,4,2,3,9,3,0,6,8,0,8,0,9,5,3,1,76
166.939575,23,31,23,9,1,4,4,10,3,4,3,10,3,5,2,12,4,4,4,10,4,3,3,9,3,0,6,8,0,8,0,9,5,3,1,77
167.108549,23,32,23,9,1,4,4,10,3,4,3,10,3,5,2,12,4,4,4,10,4,3,3,10,3,1,6,8,0,8,0,9,5,3,1,78
167.151953,23,32,24,9,1,4,4,10,3,4,3,10,3,5,2,12,4,4,4,10,4,3,3,10,3,1,6,9,0,8,1,9,5,3,1,79
167.253697,23,31,24,9,1,4,4,10,3,4,3,10,3,5,2,12,4,4,4,10,4,3,3,10,3,1,6,9,0,8,1,8,5,2,1,78
167.27347,23,30,24,9,1,4,4,10,3,4,3,10,3,5,2,12,4,4,4,9,4,2,3,10,3,1,6,9,0,8,1,8,5,2,1,77
167.332265,22,30,24,9,1,4,4,10,3,4,3,9,2,5,2,12,4,4,4,9,4,2,3,10,3,1,6,9,0,8,1,8,5,2,1,76
167.35697,22,29,24,9,1,4,4,10,3,4,3,9,2,5,2,12,4,4,4,9,4,2,3,10,3,1,6,8,0,7,1,8,5,2,1,75
167.654488,22,29,25,9,1,4,4,10,3,4,3,9,2,5,2,12,4,4,4,9,4,2,3,10,3,1,6,8,0,7,1,9,5,2,2,76
167.842663,22,29,26,10,1,4,5,10,3,4,3,9,2,5,2,12,4,4,4,9,4,2,3,10,3,1,6,8,0,7,1,9,5,2,2,77
167.946341,21,29,26,10,1,4,5,10,3,4,3,8,1,5,2,12,4,4,4,9,4,2,3,10,3,1,6,8,0,7,1,9,5,2,2,76
167.974129,21,28,26,10,1,4,5,9,3,3,3,8,1,5,2,12,4,4,4,9,4,2,3,10,3,1,6,8,0,7,1,9,5,2,2,75
168.093819,21,28,25,10,1,4,5,9,3,3,3,8,1,5,2,12,4,4,4,9,4,2,3,9,3,1,5,8,0,7,1,9,5,2,2,74
168.516183,20,28,25,10,1,4,5,9,3,3,3,8,1,5,2,11,3,4,4,9,4,2,3,9,3,1,5,8,0,7,1,9,5,2,2,73
168.665468,20,29,25,10,1,4,5,10,3,4,3,8,1,5,2,11,3,4,4,9,4,2,3,9,3,1,5,8,0,7,1,9,5,2,2,74
168.772641,21,29,25,10,1,4,5,10,3,4,3,9,2,5,2,11,3,4,4,9,4,2,3,9,3,1,5,8,0,7,1,9,5,2,2,75
168.819211,21,28,25,10,1,4,5,10,3,4,3,9,2,5,2,11,3,4,4,9,4,2,3,9,3,1,5,8,0,7,1,8,5,1,2,74
168.868368,21,27,25,10,1,4,5,9,3,3,3,9,2,5,2,11,3,4,4,9,4,2,3,9,3,1,5,8,0,7,1,8,5,1,2,73
169.143982,20,27,25,10,1,4,5,9,3,3,3,9,2,5,2,11,3,4,4,8,3,2,3,9,3,1,5,8,0,7,1,8,5,1,2,72
169.294649,19,27,25,10,1,4,5,9,3,3,3,9,2,5,2,11,3,4,4,8,3,2,3,9,3,1,5,8,0,7,1,7,4,1,2,71
169.298722,20,27,25,10,1,4,5,9,3,3,3,9,2,5,2,12,4,4,4,8,3,2,3,9,3,1,5,8,0,7,1,7,4,1,2,72
169.452761,20,27,26,10,1,4,5,9,3,3,3,9,2,5,2,12,4,4,4,9,3,2,4,9,3,1,5,8,0,7,1,7,4,1,2,73
169.964699,20,26,26,9,1,3,5,9,3,3,3,9,2,5,2,12,4,4,4,9,3,2,4,9,3,1,5,8,0,7,1,7,4,1,2,72
169.980451,20,27,26,9,1,3,5,9,3,3,3,9,2,5,2,12,4,4,4,9,3,2,4,10,3,2,5,8,0,7,1,7,4,1,2,73
170.121597,20,27,25,9,1,3,5,9,3,3,3,9,2,5,2,12,4,4,4,8,3,2,3,10,3,2,5,8,0,7,1,7,4,1,2,72
170.1879,20,28,25,9,1,3,5,9,3,3,3,9,2,5,2,12,4,4,4,8,3,2,3,10,3,2,5,9,0,8,1,7,4,1,2,73
170.40057,20,27,25,9,1,3,5,9,3,3,3,8,2,4,2,12,4,4,4,8,3,2,3,10,3,2,5,9,0,8,1,7,4,1,2,72
170.783262,19,27,25,9,1,3,5,9,3,3,3,8,2,4,2,12,4,4,4,8,3,2,3,9,2,2,5,9,0,8,1,7,4,1,2,71
170.928828,18,27,25,9,1,3,5,9,3,3,3,8,2,4,2,12,4,4,4,7,2,2,3,9,2,2,5,9,0,8,1,7,4,1,2,70
171.085154,18,27,26,9,1,3,5,9,3,3,3,8,2,4,2,12,4,4,4,7,2,2,3,9,2,2,5,9,0,8,1,8,4,1,3,71
171.161514,18,27,27,10,1,3,6,9,3,3,3,8,2,4,2,12,4,4,4,7,2,2,3,9,2,2,5,9,0,8,1,8,4,1,3,72
171.204303,18,26,27,10,1,3,6,8,3,2,3,8,2,4,2,12,4,4,4,7,2,2,3,9,2,2,5,9,0,8,1,8,4,1,3,71
171.207071,19,26,27,10,1,3,6,9,4,2,3,8,2,4,2,12,4,4,4,7,2,2,3,9,2,2,5,9,0,8,1,8,4,1,3,72
171.23642,19,26,26,10,1,3,6,9,4,2,3,8,2,4,2,12,4,4,4,7,2,2,3,8,2,2,4,9,0,8,1,8,4,1,3,71
171.382939,19,25,26,10,1,3,6,8,4,1,3,8,2,4,2,12,4,4,4,7,2,2,3,8,2,2,4,9,0,8,1,8,4,1,3,70
171.50244,19,26,26,10,1,3,6,8,4,1,3,9,2,5,2,12,4,4,4,7,2,2,3,8,2,2,4,9,0,8,1,8,4,1,3,71
171.579546,19,25,26,9,1,2,6,8,4,1,3,9,2,5,2,12,4,4,4,7,2,2,3,8,2,2,4,9,0,8,1,8,4,1,3,70
171.710195,19,25,27,9,1,2,6,8,4,1,3,9,2,5,2,13,4,4,5,7,2,2,3,8,2,2,4,9,0,8,1,8,4,1,3,71
171.731641,19,26,27,9,1,2,6,8,4,1,3,9,2,5,2,13,4,4,5,8,2,3,3,8,2,2,4,9,0,8,1,8,4,1,3,72
171.734123,19,26,28,9,1,2,6,8,4,1,3,9,2,5,2,13,4,4,5,8,2,3,3,9,2,2,5,9,0,8,1,8,4,1,3,73
172.148848,19,25,28,9,1,2,6,8,4,1,3,8,2,4,2,13,4,4,5,8,2,3,3,9,2,2,5,9,0,8,1,8,4,1,3,72
172.302687,20,25,28,9,1,2,6,8,4,1,3,8,2,4,2,13,4,4,5,8,2,3,3,9,2,2,5,10,1,8,1,8,4,1,3,73
172.315421,20,25,27,9,1,2,6,8,4,1,3,8,2,4,2,13,4,4,5,8,2,3,3,8,2,2,4,10,1,8,1,8,4,1,3,72
172.497876,20,24,27,9,1,2,6,8,4,1,3,8,2,4,2,13,4,4,5,8,2,3,3,8,2,2,4,9,1,7,1,8,4,1,3,71
172.670468,21,24,27,9,1,2,6,8,4,1,3,8,2,4,2,13,4,4,5,8,2,3,3,8,2,2,4,9,1,7,1,9,5,1,3,72
172.758698,21,25,27,10,1,3,6,8,4,1,3,8,2,4,2,13,4,4,5,8,2,3,3,8,2,2,4,9,1,7,1,9,5,1,3,73
172.912062,21,25,26,10,1,3,6,8,4,1,3,8,2,4,2,12,4,4,4,8,2,3,3,8,2,2,4,9,1,7,1,9,5,1,3,72
173.312657,21,25,25,9,1,3,5,8,4,1,3,8,2,4,2,12,4,4,4,8,2,3,3,8,2,2,4,9,1,7,1,9,5,1,3,71
173.619293,22,25,25,9,1,3,5,9,5,1,3,8,2,4,2,12,4,4,4,8,2,3,3,8,2,2,4,9,1,7,1,9,5,1,3,72
173.65588,22,25,24,8,1,3,4,9,5,1,3,8,2,4,2,12,4,4,4,8,2,3,3,8,2,2,4,9,1,7,1,9,5,1,3,71
173.704172,22,25,23,8,1,3,4,9,5,1,3,8,2,4,2,12,4,4,4,7,2,3,2,8,2,2,4,9,1,7,1,9,5,1,3,70
173.81441,21,25,23,8,1,3,4,9,5,1,3,8,2,4,2,12,4,4,4,7,2,3,2,8,2,2,4,9,1,7,1,8,4,1,3,69
173.949545,21,24,23,8,1,3,4,9,5,1,3,8,2,4,2,11,4,3,4,7,2,3,2,8,2,2,4,9,1,7,1,8,4,1,3,68
173.956652,21,24,22,8,1,3,4,9,5,1,3,8,2,4,2,10,4,3,3,7,2,3,2,8,2,2,4,9,1,7,1,8,4,1,3,67
173.957362,21,25,22,8,1,3,4,9,5,1,3,9,2,5,2,10,4,3,3,7,2,3,2,8,2,2,4,9,1,7,1,8,4,1,3,68
174.061977,21,25,21,8,1,3,4,8,5,1,2,9,2,5,2,10,4,3,3,7,2,3,2,8,2,2,4,9,1,7,1,8,4,1,3,67
174.309481,21,25,20,8,1,3,4,8,5,1,2,9,2,5,2,10,4,3,3,7,2,3,2,7,2,2,3,9,1,7,1,8,4,1,3,66
174.428633,21,24,20,8,1,3,4,8,5,1,2,9,2,5,2,9,4,2,3,7,2,3,2,7,2,2,3,9,1,7,1,8,4,1,3,65
174.435836,21,24,19,8,1,3,4,8,5,1,2,9,2,5,2,8,4,2,2,7,2,3,2,7,2,2,3,9,1,7,1,8,4,1,3,64
174.443328,22,24,19,8,1,3,4,8,5,1,2,9,2,5,2,9,5,2,2,7,2,3,2,7,2,2,3,9,1,7,1,8,4,1,3,65
174.518961,22,24,20,8,1,3,4,8,5,1,2,9,2,5,2,9,5,2,2,8,2,3,3,7,2,2,3,9,1,7,1,8,4,1,3,66
174.686419,21,24,20,8,1,3,4,8,5,1,2,9,2,5,2,9,5,2,2,8,2,3,3,7,2,2,3,9,1,7,1,7,3,1,3,65
174.933271,21,23,20,8,1,3,4,8,5,1,2,8,2,4,2,9,5,2,2,8,2,3,3,7,2,2,3,9,1,7,1,7,3,1,3,64
174.947217,21,24,20,8,1,3,4,8,5,1,2,8,2,4,2,9,5,2,2,8,2,3,3,8,2,3,3,9,1,7,1,7,3,1,3,65
174.997649,21,23,20,8,1,3,4,8,5,1,2,8,2,4,2,9,5,2,2,8,2,3,3,8,2,3,3,9,1,7,1,6,3,0,3,64
174.998603,21,23,21,8,1,3,4,8,5,1,2,8,2,4,2,9,5,2,2,8,2,3,3,8,2,3,3,10,1,7,2,6,3,0,3,65
175.000275,20,23,21,8,1,3,4,8,5,1,2,8,2,4,2,8,4,2,2,8,2,3,3,8,2,3,3,10,1,7,2,6,3,0,3,64
175.236738,20,23,20,8,1,3,4,7,5,1,1,8,2,4,2,8,4,2,2,8,2,3,3,8,2,3,3,10,1,7,2,6,3,0,3,63
175.475661,20,23,21,8,1,3,4,7,5,1,1,8,2,4,2,8,4,2,2,8,2,3,3,8,2,3,3,10,1,7,2,7,3,0,4,64
175.580946,19,23,21,8,1,3,4,6,4,1,1,8,2,4,2,8,4,2,2,8,2,3,3,8,2,3,3,10,1,7,2,7,3,0,4,63
176.333355,18,23,21,8,1,3,4,6,4,1,1,8,2,4,2,8,4,2,2,8,2,3,3,7,1,3,3,10,1,7,2,7,3,0,4,62
176.382913,18,23,22,9,1,3,5,6,4,1,1,8,2,4,2,8,4,2,2,8,2,3,3,7,1,3,3,10,1,7,2,7,3,0,4,63
176.617391,18,24,22,9,1,3,5,7,4,2,1,8,2,4,2,8,4,2,2,8,2,3,3,7,1,3,3,10,1,7,2,7,3,0,4,64
176.706292,18,24,23,9,1,3,5,7,4,2,1,9,2,4,3,8,4,2,2,8,2,3,3,7,1,3,3,10,1,7,2,7,3,0,4,65
176.758672,18,24,22,9,1,3,5,7,4,2,1,9,2,4,3,8,4,2,2,8,2,3,3,6,1,3,2,10,1,7,2,7,3,0,4,64
177.170631,18,23,22,9,1,3,5,7,4,2,1,9,2,4,3,8,4,2,2,7,2,2,3,6,1,3,2,10,1,7,2,7,3,0,4,63
177.309917,18,23,21,9,1,3,5,7,4,2,1,9,2,4,3,8,4,2,2,7,2,2,3,6,1,3,2,10,1,7,2,6,3,0,3,62
177.319094,18,23,22,9,1,3,5,7,4,2,1,9,2,4,3,9,4,2,3,7,2,2,3,6,1,3,2,10,1,7,2,6,3,0,3,63
177.383401,18,24,22,9,1,3,5,7,4,2,1,9,2,4,3,9,4,2,3,8,2,3,3,6,1,3,2,10,1,7,2,6,3,0,3,64
177.592102,18,23,22,9,1,3,5,7,4,2,1,9,2,4,3,9,4,2,3,8,2,3,3,6,1,3,2,9,1,6,2,6,3,0,3,63
177.711729,18,23,21,9,1,3,5,7,4,2,1,9,2,4,3,9,4,2,3,7,2,3,2,6,1,3,2,9,1,6,2,6,3,0,3,62
177.904232,17,23,21,9,1,3,5,7,4,2,1,9,2,4,3,8,3,2,3,7,2,3,2,6,1,3,2,9,1,6,2,6,3,0,3,61
177.962914,16,23,21,9,1,3,5,7,4,2,1,9,2,4,3,8,3,2,3,6,1,3,2,6,1,3,2,9,1,6,2,6,3,0,3,60
177.974301,17,23,21,9,1,3,5,7,4,2,1,9,2,4,3,8,3,2,3,6,1,3,2,7,2,3,2,9,1,6,2,6,3,0,3,61
177.995287,17,22,21,9,1,3,5,7,4,2,1,9,2,4,3,8,3,2,3,6,1,3,2,7,2,3,2,8,1,5,2,6,3,0,3,60
178.141416,17,22,22,9,1,3,5,7,4,2,1,9,2,4,3,8,3,2,3,6,1,3,2,7,2,3,2,9,1,5,3,6,3,0,3,61
178.572198,17,22,21,9,1,3,5,7,4,2,1,9,2,4,3,8,3,2,3,6,1,3,2,6,2,3,1,9,1,5,3,6,3,0,3,60
178.667047,18,22,21,9,1,3,5,7,4,2,1,9,2,4,3,8,3,2,3,6,1,3,2,6,2,3,1,9,1,5,3,7,4,0,3,61
179.19011,17,22,21,9,1,3,5,7,4,2,1,9,2,4,3,8,3,2,3,6,1,3,2,6,2,3,1,9,1,5,3,6,3,0,3,60
179.303069,16,22,21,9,1,3,5,7,4,2,1,9,2,4,3,7,2,2,3,6,1,3,2,6,2,3,1,9,1,5,3,6,3,0,3,59
179.375508,16,21,21,8,1,2,5,7,4,2,1,9,2,4,3,7,2,2,3,6,1,3,2,6,2,3,1,9,1,5,3,6,3,0,3,58
180.659252,16,20,21,8,1,2,5,7,4,2,1,8,2,3,3,7,2,2,3,6,1,3,2,6,2,3,1,9,1,5,3,6,3,0,3,57
180.830419,16,20,20,8,1,2,5,7,4,2,1,7,2,3,2,7,2,2,3,6,1,3,2,6,2,3,1,9,1,5,3,6,3,0,3,56
181.312147,16,19,20,8,1,2,5,7,4,2,1,7,2,3,2,6,2,1,3,6,1,3,2,6,2,3,1,9,1,5,3,6,3,0,3,55
181.331654,16,18,20,8,1,2,5,7,4,2,1,7,2,3,2,6,2,1,3,6,1,3,2,6,2,3,1,8,1,4,3,6,3,0,3,54
181.467557,16,18,19,7,1,2,4,7,4,2,1,7,2,3,2,6,2,1,3,6,1,3,2,6,2,3,1,8,1,4,3,6,3,0,3,53
181.561423,15,18,19,7,1,2,4,7,4,2,1,7,2,3,2,6,2,1,3,5,0,3,2,6,2,3,1,8,1,4,3,6,3,0,3,52
182.714686,15,17,19,7,1,2,4,7,4,2,1,7,2,3,2,6,2,1,3,5,0,3,2,6,2,3,1,7,1,3,3,6,3,0,3,51
182.863255,14,17,19,6,0,2,4,7,4,2,1,7,2,3,2,6,2,1,3,5,0,3,2,6,2,3,1,7,1,3,3,6,3,0,3,50
182.963686,14,17,18,6,0,2,4,7,4,2,1,6,2,3,1,6,2,1,3,5,0,3,2,6,2,3,1,7,1,3,3,6,3,0,3,49
183.150673,14,16,18,6,0,2,4,7,4,2,1,6,2,3,1,6,2,1,3,5,0,3,2,5,2,2,1,7,1,3,3,6,3,0,3,48
183.443016,14,16,17,6,0,2,4,7,4,2,1,6,2,3,1,6,2,1,3,5,0,3,2,5,2,2,1,6,1,3,2,6,3,0,3,47
183.753922,14,15,17,6,0,2,4,7,4,2,1,6,2,3,1,6,2,1,3,4,0,2,2,5,2,2,1,6,1,3,2,6,3,0,3,46
183.758046,13,15,17,6,0,2,4,7,4,2,1,6,2,3,1,6,2,1,3,4,0,2,2,4,1,2,1,6,1,3,2,6,3,0,3,45
184.83252,13,14,17,6,0,2,4,7,4,2,1,6,2,3,1,6,2,1,3,4,0,2,2,4,1,2,1,5,1,2,2,6,3,0,3,44
184.878839,13,13,17,6,0,2,4,7,4,2,1,5,2,2,1,6,2,1,3,4,0,2,2,4,1,2,1,5,1,2,2,6,3,0,3,43
185.6247,12,13,17,6,0,2,4,7,4,2,1,5,2,2,1,5,1,1,3,4,0,2,2,4,1,2,1,5,1,2,2,6,3,0,3,42
185.790571,12,13,16,6,0,2,4,7,4,2,1,5,2,2,1,5,1,1,3,4,0,2,2,4,1,2,1,4,1,2,1,6,3,0,3,41
186.005332,11,13,16,6,0,2,4,7,4,2,1,4,1,2,1,5,1,1,3,4,0,2,2,4,1,2,1,4,1,2,1,6,3,0,3,40
186.055865,11,13,15,6,0,2,4,7,4,2,1,4,1,2,1,5,1,1,3,4,0,2,2,4,1,2,1,4,1,2,1,5,3,0,2,39
186.403985,11,13,14,6,0,2,4,7,4,2,1,4,1,2,1,4,1,1,2,4,0,2,2,4,1,2,1,4,1,2,1,5,3,0,2,38
187.171261,11,12,14,5,0,1,4,7,4,2,1,4,1,2,1,4,1,1,2,4,0,2,2,4,1,2,1,4,1,2,1,5,3,0,2,37
187.177117,11,11,14,5,0,1,4,7,4,2,1,4,1,2,1,4,1,1,2,4,0,2,2,4,1,2,1,3,1,1,1,5,3,0,2,36
187.179609,11,10,14,4,0,0,4,7,4,2,1,4,1,2,1,4,1,1,2,4,0,2,2,4,1,2,1,3,1,1,1,5,3,0,2,35
188.28926,10,10,14,4,0,0,4,7,4,2,1,3,0,2,1,4,1,1,2,4,0,2,2,4,1,2,1,3,1,1,1,5,3,0,2,34
188.406272,10,10,13,3,0,0,3,7,4,2,1,3,0,2,1,4,1,1,2,4,0,2,2,4,1,2,1,3,1,1,1,5,3,0,2,33
188.494545,9,10,13,3,0,0,3,7,4,2,1,3,0,2,1,3,0,1,2,4,0,2,2,4,1,2,1,3,1,1,1,5,3,0,2,32
188.52593,8,10,13,3,0,0,3,6,3,2,1,3,0,2,1,3,0,1,2,4,0,2,2,4,1,2,1,3,1,1,1,5,3,0,2,31
189.245047,8,9,13,3,0,0,3,6,3,2,1,3,0,2,1,3,0,1,2,4,0,2,2,3,1,1,1,3,1,1,1,5,3,0,2,30
189.560941,7,9,13,3,0,0,3,6,3,2,1,3,0,2,1,3,0,1,2,4,0,2,2,3,1,1,1,3,1,1,1,4,2,0,2,29
190.2855,7,9,12,3,0,0,3,6,3,2,1,3,0,2,1,3,0,1,2,4,0,2,2,3,1,1,1,3,1,1,1,3,2,0,1,28
191.355519,6,9,12,3,0,0,3,6,3,2,1,3,0,2,1,3,0,1,2,4,0,2,2,3,1,1,1,2,0,1,1,3,2,0,1,27
191.391796,6,8,12,3,0,0,3,6,3,2,1,3,0,2,1,3,0,1,2,4,0,2,2,2,1,0,1,2,0,1,1,3,2,0,1,26
191.578046,6,7,12,3,0,0,3,6,3,2,1,3,0,2,1,2,0,0,2,4,0,2,2,2,1,0,1,2,0,1,1,3,2,0,1,25
